FlightID,Date,RouteID,Departure Delay,AircraftID,Scheduled Departure,Avg Ticket Price,Total Fare,Flight Month,Flight Year
Flight5924,41774,ORD-ATL,6.9,22,7:00:00 AM,200.00,37000,5,2014
Flight5925,41793,ORD-LAX,6.5,8,8:30:00 PM,385.00,71225,6,2014
Flight5926,41750,ORD-DFW,2.3,129,6:00:00 PM,200.00,37000,4,2014
Flight5927,41804,ORD-DEN,1.5,69,11:30:00 AM,330.00,59730,6,2014
Flight5928,42149,ORD-EWR,1.5,64,6:30:00 PM,225.00,40725,5,2015
Flight5929,42295,ORD-PHX,1.6,134,9:30:00 PM,250.00,46250,10,2015
Flight5930,41968,ORD-CLT,3.8,157,7:00:00 AM,187.50,30938,11,2014
Flight5931,42211,ORD-JFK,1,209,5:00:00 PM,275.00,45375,7,2015
Flight5932,41943,ORD-LAS,2.3,104,4:00:00 PM,275.00,50875,10,2014
Flight5933,41959,ORD-MIA,1.3,98,10:00:00 AM,300.00,55500,11,2014
Flight5934,42092,ORD-JFK,2.2,159,7:00:00 AM,250.00,41250,3,2015
Flight5935,41687,ORD-LGA,1.5,37,7:00:00 AM,275.00,45375,2,2014
Flight5936,42092,ORD-SEA,1.1,164,7:00:00 PM,350.00,57750,3,2015
Flight5937,42060,ORD-BWI,1.4,65,7:00:00 AM,240.00,43440,2,2015
Flight5938,41989,ORD-ATL,10.9,170,9:30:00 PM,200.00,33000,12,2014
Flight5939,41978,ORD-EWR,1.7,72,8:00:00 PM,225.00,40725,12,2014
Flight5940,42225,ORD-MCO,2,48,7:00:00 AM,275.00,45375,8,2015
Flight5941,42162,ORD-BOS,0.4,162,5:00:00 PM,330.00,54450,6,2015
Flight5942,41961,ORD-SEA,2.3,78,12:30:00 PM,350.00,63350,11,2014
Flight5943,42088,ORD-IAH,1.8,91,7:00:00 AM,200.00,37000,3,2015
Flight5944,41703,ORD-MIA,1.6,197,10:00:00 AM,300.00,49500,3,2014
Flight5945,42333,ORD-SEA,6.5,191,8:00:00 AM,525.00,86625,11,2015
Flight5946,41724,ORD-BOS,1.3,192,8:00:00 AM,300.00,49500,3,2014
Flight5947,42244,ORD-DFW,1.2,202,1:00:00 PM,220.00,36300,8,2015
Flight5948,42228,ORD-LGA,3,104,8:00:00 AM,302.50,55963,8,2015
Flight5949,41795,ORD-LAX,3.6,110,8:00:00 PM,385.00,71225,6,2014
Flight5950,41896,ORD-JFK,0.3,185,6:00:00 PM,250.00,41250,9,2014
Flight5951,42115,ORD-EWR,2.6,5,5:00:00 PM,225.00,41625,4,2015
Flight5952,42068,ORD-EWR,2.4,88,8:00:00 AM,225.00,40725,3,2015
Flight5953,41721,ORD-SFO,1.5,6,6:00:00 PM,375.00,69375,3,2014
Flight5954,41997,ORD-JFK,3.1,3,6:00:00 PM,350.00,64750,12,2014
Flight5955,41813,ORD-CLT,1.9,89,7:00:00 AM,137.50,24888,6,2014
Flight5956,42358,ORD-PHX,2.3,137,8:30:00 AM,250.00,46250,12,2015
Flight5957,42214,ORD-MIA,0.8,202,5:00:00 PM,330.00,54450,7,2015
Flight5958,41738,ORD-SFO,3,169,7:00:00 AM,375.00,61875,4,2014
Flight5959,42180,ORD-DEN,3,117,7:00:00 AM,330.00,61050,6,2015
Flight5960,42126,ORD-EWR,2.1,53,8:00:00 PM,225.00,37125,5,2015
Flight5961,42297,ORD-DEN,0.9,43,2:00:00 PM,300.00,49500,10,2015
Flight5962,41819,ORD-CLT,2.9,190,6:00:00 PM,137.50,22688,6,2014
Flight5963,42102,ORD-DTW,0.8,112,7:00:00 PM,115.00,21275,4,2015
Flight5964,42334,ORD-JFK,4.4,140,5:00:00 PM,375.00,69375,11,2015
Flight5965,41857,ORD-DFW,2.1,4,8:30:00 PM,220.00,40700,8,2014
Flight5966,42014,ORD-JFK,1.2,143,9:00:00 AM,250.00,46250,1,2015
Flight5967,41819,ORD-LAS,2,73,7:00:00 AM,302.50,54753,6,2014
Flight5968,42290,ORD-DFW,1.8,185,7:00:00 PM,200.00,33000,10,2015
Flight5969,41996,ORD-LAX,9.8,148,5:30:00 PM,490.00,90650,12,2014
Flight5970,42282,ORD-SEA,0.5,38,5:00:00 PM,350.00,57750,10,2015
Flight5971,41857,ORD-LAX,4.4,5,7:00:00 PM,385.00,71225,8,2014
Flight5972,42107,ORD-JFK,2.7,147,1:00:00 PM,250.00,46250,4,2015
Flight5973,41766,ORD-CLT,2.6,78,7:00:00 PM,125.00,22625,5,2014
Flight5974,41979,ORD-CLT,2.4,70,6:30:00 PM,125.00,22625,12,2014
Flight5975,42112,ORD-JFK,1.7,169,9:00:00 AM,250.00,41250,4,2015
Flight5976,42195,ORD-CLT,2.7,48,7:00:00 AM,137.50,22688,7,2015
Flight5977,42143,ORD-SEA,2.5,131,5:30:00 PM,350.00,64750,5,2015
Flight5978,42291,ORD-LAX,4.5,5,8:00:00 AM,350.00,64750,10,2015
Flight5979,42263,ORD-FLL,2.9,39,7:30:00 AM,300.00,49500,9,2015
Flight5980,42199,ORD-SFO,2.7,25,7:00:00 PM,412.50,76313,7,2015
Flight5981,42169,ORD-BOS,3.7,157,7:00:00 PM,330.00,54450,6,2015
Flight5982,41839,ORD-ATL,7.9,148,5:30:00 PM,220.00,40700,7,2014
Flight5983,41995,ORD-ATL,13.4,198,7:00:00 AM,280.00,46200,12,2014
Flight5984,41995,ORD-MIA,3.1,40,2:00:00 PM,420.00,69300,12,2014
Flight5985,41969,ORD-ATL,17.9,170,7:00:00 AM,300.00,49500,11,2014
Flight5986,41916,ORD-PHX,1,126,5:00:00 PM,250.00,46250,10,2014
Flight5987,41764,ORD-DFW,1.3,37,5:00:00 PM,200.00,33000,5,2014
Flight5988,42311,ORD-SFO,1.7,94,5:00:00 PM,375.00,69375,11,2015
Flight5989,41834,ORD-ATL,9.9,190,5:30:00 PM,220.00,36300,7,2014
Flight5990,42126,ORD-CLT,0.6,69,12:00:00 PM,125.00,22625,5,2015
Flight5991,41960,ORD-DEN,2.2,19,6:30:00 PM,300.00,55500,11,2014
Flight5992,41698,ORD-FLL,2.4,111,7:00:00 PM,300.00,55500,2,2014
Flight5993,42236,ORD-DTW,1.5,27,9:30:00 AM,126.50,23403,8,2015
Flight5994,42088,ORD-IAD,3,183,7:00:00 AM,300.00,49500,3,2015
Flight5995,42162,ORD-BWI,3.3,23,5:00:00 PM,264.00,48840,6,2015
Flight5996,42021,ORD-DEN,2.2,78,12:30:00 PM,300.00,54300,1,2015
Flight5997,42270,ORD-DFW,2.1,151,7:00:00 AM,200.00,37000,9,2015
Flight5998,42053,ORD-ATL,10.5,54,8:00:00 AM,200.00,33000,2,2015
Flight5999,42061,ORD-LAX,5.4,47,4:00:00 PM,350.00,57750,2,2015
Flight6000,42125,ORD-LAS,2.6,137,7:00:00 AM,275.00,50875,5,2015
Flight6001,41843,ORD-DFW,2.7,24,10:00:00 AM,220.00,40700,7,2014
Flight6002,42084,ORD-SFO,1.5,85,7:00:00 AM,375.00,67875,3,2015
Flight6003,41990,ORD-DFW,2.8,206,7:00:00 AM,200.00,33000,12,2014
Flight6004,41972,ORD-PHX,5.4,132,7:00:00 PM,375.00,69375,11,2014
Flight6005,42326,ORD-LGA,2,4,5:00:00 PM,275.00,50875,11,2015
Flight6006,41997,ORD-PHL,5.2,188,11:00:00 AM,385.00,63525,12,2014
Flight6007,41698,ORD-MCO,1.1,40,12:00:00 PM,250.00,41250,2,2014
Flight6008,42329,ORD-ATL,7.1,66,8:00:00 PM,200.00,36200,11,2015
Flight6009,42182,ORD-MCO,2.8,103,9:00:00 PM,275.00,50875,6,2015
Flight6010,41949,ORD-EWR,1.7,108,9:30:00 PM,225.00,41625,11,2014
Flight6011,41800,ORD-DEN,2.9,134,5:00:00 PM,330.00,61050,6,2014
Flight6012,42193,ORD-IAH,2.6,196,5:30:00 PM,220.00,36300,7,2015
Flight6013,42043,ORD-IAH,2,210,6:00:00 PM,200.00,33000,2,2015
Flight6014,41996,ORD-PHX,3.4,188,9:00:00 AM,350.00,57750,12,2014
Flight6015,42353,ORD-LAX,6,3,4:00:00 PM,350.00,64750,12,2015
Flight6016,41880,ORD-MIA,2.4,32,5:30:00 PM,330.00,61050,8,2014
Flight6017,41793,ORD-ATL,9.1,41,5:00:00 PM,220.00,36300,6,2014
Flight6018,41744,ORD-LAS,0.8,71,7:00:00 PM,275.00,49775,4,2014
Flight6019,41756,ORD-DTW,2.2,57,5:00:00 PM,115.00,18975,4,2014
Flight6020,42283,ORD-DEN,3,137,8:30:00 PM,300.00,55500,10,2015
Flight6021,42176,ORD-CLT,1.6,57,7:00:00 PM,137.50,22688,6,2015
Flight6022,41940,ORD-CLT,2.6,193,3:00:00 PM,125.00,20625,10,2014
Flight6023,42104,ORD-DFW,2.8,187,8:00:00 AM,200.00,33000,4,2015
Flight6024,42301,ORD-DFW,2.4,210,10:00:00 AM,200.00,33000,10,2015
Flight6025,42296,ORD-JFK,2,195,8:30:00 AM,250.00,41250,10,2015
Flight6026,42130,ORD-CLT,2.7,99,7:30:00 AM,125.00,23125,5,2015
Flight6027,41668,ORD-LAS,2.1,200,6:00:00 PM,275.00,45375,1,2014
Flight6028,42155,ORD-DFW,1.2,182,11:00:00 AM,200.00,33000,5,2015
Flight6029,42119,ORD-CLT,3.1,117,10:00:00 AM,125.00,23125,4,2015
Flight6030,42034,ORD-PHX,2.1,112,7:00:00 AM,250.00,46250,1,2015
Flight6031,42363,ORD-CLT,4.1,139,7:30:00 AM,175.00,32375,12,2015
Flight6032,42073,ORD-LGA,3.8,140,4:30:00 PM,275.00,50875,3,2015
Flight6033,42362,ORD-CLT,4.5,161,3:00:00 PM,175.00,28875,12,2015
Flight6034,42342,ORD-EWR,1.6,107,9:30:00 PM,225.00,41625,12,2015
Flight6035,42364,ORD-MIA,4.3,157,12:00:00 PM,420.00,69300,12,2015
Flight6036,42075,ORD-CLT,2,23,7:00:00 AM,125.00,23125,3,2015
Flight6037,42169,ORD-MIA,1.2,62,6:00:00 PM,330.00,54450,6,2015
Flight6038,41641,ORD-EWR,2.7,124,6:00:00 PM,225.00,41625,1,2014
Flight6039,42010,ORD-LAS,2.8,46,11:00:00 AM,275.00,45375,1,2015
Flight6040,41693,ORD-LAX,3.2,154,5:00:00 PM,350.00,57750,2,2014
Flight6041,41689,ORD-PHX,1.1,42,7:00:00 AM,250.00,41250,2,2014
Flight6042,41892,ORD-JFK,1,71,1:00:00 PM,250.00,45250,9,2014
Flight6043,42366,ORD-BOS,0.7,108,10:00:00 AM,300.00,55500,12,2015
Flight6044,42026,ORD-DFW,2.3,43,7:00:00 PM,200.00,33000,1,2015
Flight6045,41913,ORD-JFK,1,38,8:00:00 AM,250.00,41250,10,2014
Flight6046,41968,ORD-JFK,3.8,55,7:00:00 PM,375.00,61875,11,2014
Flight6047,42254,ORD-EWR,2.2,86,8:00:00 AM,225.00,40725,9,2015
Flight6048,42248,ORD-SFO,2.1,153,4:00:00 PM,375.00,61875,9,2015
Flight6049,42347,ORD-BOS,3.1,174,5:00:00 PM,300.00,49500,12,2015
Flight6050,42151,ORD-LAX,3.4,68,6:00:00 PM,350.00,63350,5,2015
Flight6051,42216,ORD-DEN,3.2,159,7:30:00 PM,330.00,54450,7,2015
Flight6052,41825,ORD-SFO,1,136,6:30:00 PM,412.50,76313,7,2014
Flight6053,42129,ORD-LAX,3.9,66,5:00:00 PM,350.00,63350,5,2015
Flight6054,41974,ORD-CLT,1.9,98,6:00:00 PM,125.00,23125,12,2014
Flight6055,42193,ORD-MCO,2.2,119,7:00:00 PM,275.00,50875,7,2015
Flight6056,42325,ORD-BOS,2.1,149,7:00:00 AM,300.00,55500,11,2015
Flight6057,42254,ORD-MSP,2.4,185,1:00:00 PM,115.00,18975,9,2015
Flight6058,41908,ORD-DTW,3.1,124,5:00:00 PM,115.00,21275,9,2014
Flight6059,41854,ORD-CLT,1.3,123,8:00:00 PM,137.50,25438,8,2014
Flight6060,41656,ORD-LAX,2.3,18,5:00:00 PM,350.00,64750,1,2014
Flight6061,41803,ORD-DFW,1.8,192,7:00:00 AM,220.00,36300,6,2014
Flight6062,42068,ORD-SFO,0.8,130,4:00:00 PM,375.00,69375,3,2015
Flight6063,41914,ORD-SEA,2.3,17,6:00:00 PM,350.00,64750,10,2014
Flight6064,41745,ORD-BWI,2.3,128,8:00:00 AM,240.00,44400,4,2014
Flight6065,41832,ORD-ATL,8.5,110,7:00:00 PM,220.00,40700,7,2014
Flight6066,42034,ORD-SEA,2.9,59,7:00:00 PM,350.00,57750,1,2015
Flight6067,42118,ORD-IAH,1.4,136,7:00:00 PM,200.00,37000,4,2015
Flight6068,42236,ORD-LAS,0.7,209,2:00:00 PM,302.50,49913,8,2015
Flight6069,41896,ORD-MSP,0.6,135,7:00:00 AM,115.00,21275,9,2014
Flight6070,41664,ORD-CLT,1.7,115,8:00:00 PM,125.00,23125,1,2014
Flight6071,41768,ORD-MSP,2.4,13,6:00:00 PM,115.00,21275,5,2014
Flight6072,41847,ORD-DEN,2,165,9:00:00 PM,330.00,54450,7,2014
Flight6073,42213,ORD-CLT,1.2,159,6:00:00 PM,137.50,22688,7,2015
Flight6074,42281,ORD-LAS,2.8,193,2:00:00 PM,275.00,45375,10,2015
Flight6075,42104,ORD-EWR,1.7,183,9:00:00 AM,225.00,37125,4,2015
Flight6076,41901,ORD-PHX,1.1,62,8:00:00 AM,250.00,41250,9,2014
Flight6077,41964,ORD-LGA,3.2,187,7:30:00 AM,275.00,45375,11,2014
Flight6078,42038,ORD-BWI,2.1,206,5:00:00 PM,240.00,39600,2,2015
Flight6079,41922,ORD-ATL,6.8,111,6:30:00 PM,200.00,37000,10,2014
Flight6080,41757,ORD-CLT,0,2,7:00:00 AM,125.00,23125,4,2014
Flight6081,42332,ORD-IAH,4,1,7:00:00 PM,300.00,55500,11,2015
Flight6082,42280,ORD-BOS,0.8,130,6:00:00 PM,300.00,55500,10,2015
Flight6083,41748,ORD-DTW,1.5,14,5:30:00 PM,115.00,21275,4,2014
Flight6084,42297,ORD-ATL,7.8,184,6:00:00 PM,200.00,33000,10,2015
Flight6085,41976,ORD-MCO,2.3,48,7:00:00 PM,250.00,41250,12,2014
Flight6086,42051,ORD-LAX,4.7,27,1:00:00 PM,350.00,64750,2,2015
Flight6087,42224,ORD-MCO,1.9,73,3:30:00 PM,275.00,49775,8,2015
Flight6088,41953,ORD-ATL,8.5,59,5:30:00 PM,200.00,33000,11,2014
Flight6089,42337,ORD-DFW,4.2,94,4:30:00 PM,300.00,55500,11,2015
Flight6090,41782,ORD-PHX,2.3,28,7:00:00 PM,250.00,46250,5,2014
Flight6091,42020,ORD-JFK,0.4,171,9:00:00 AM,250.00,41250,1,2015
Flight6092,41648,ORD-DFW,2.1,74,8:00:00 AM,200.00,36200,1,2014
Flight6093,41843,ORD-PHL,1.2,57,11:00:00 AM,302.50,49913,7,2014
Flight6094,42156,ORD-IAH,3.2,47,6:30:00 PM,220.00,36300,6,2015
Flight6095,42354,ORD-SEA,2.6,157,8:00:00 PM,350.00,57750,12,2015
Flight6096,42020,ORD-FLL,2.8,137,8:00:00 PM,300.00,55500,1,2015
Flight6097,41677,ORD-LGA,0.7,63,7:00:00 AM,275.00,49775,2,2014
Flight6098,42138,ORD-SFO,1.9,146,11:00:00 AM,375.00,69375,5,2015
Flight6099,41810,ORD-LGA,2.6,38,9:00:00 PM,302.50,49913,6,2014
Flight6100,41878,ORD-ATL,7.5,71,7:30:00 PM,220.00,39820,8,2014
Flight6101,41790,ORD-EWR,2.5,150,6:30:00 PM,225.00,41625,5,2014
Flight6102,41748,ORD-SFO,1.5,50,4:30:00 PM,375.00,61875,4,2014
Flight6103,42334,ORD-CLT,3.3,171,7:00:00 AM,187.50,30938,11,2015
Flight6104,42159,ORD-ATL,9.5,13,5:30:00 PM,220.00,40700,6,2015
Flight6105,41642,ORD-DEN,1.7,172,3:00:00 PM,300.00,49500,1,2014
Flight6106,41716,ORD-EWR,1.6,137,7:30:00 PM,225.00,41625,3,2014
Flight6107,41923,ORD-BOS,1.9,56,7:30:00 PM,300.00,49500,10,2014
Flight6108,41822,ORD-DFW,0.3,90,11:00:00 AM,220.00,39820,7,2014
Flight6109,42104,ORD-IAH,2.4,190,8:00:00 PM,200.00,33000,4,2015
Flight6110,41818,ORD-CLT,1.6,35,7:30:00 AM,137.50,25438,6,2014
Flight6111,42213,ORD-DTW,1.2,18,7:00:00 AM,126.50,23403,7,2015
Flight6112,41794,ORD-PHX,2.4,202,2:30:00 PM,275.00,45375,6,2014
Flight6113,41798,ORD-DEN,2,59,5:00:00 PM,330.00,54450,6,2014
Flight6114,42185,ORD-LAX,5,152,8:00:00 AM,385.00,63525,6,2015
Flight6115,42089,ORD-MIA,1.8,51,7:30:00 PM,300.00,49500,3,2015
Flight6116,41727,ORD-PHX,2.6,155,10:30:00 AM,250.00,41250,3,2014
Flight6117,42190,ORD-SFO,3.1,167,12:00:00 PM,412.50,68063,7,2015
Flight6118,42223,ORD-LAS,1.5,111,6:00:00 PM,302.50,55963,8,2015
Flight6119,42254,ORD-SEA,1.2,11,6:00:00 PM,350.00,64750,9,2015
Flight6120,42232,ORD-MIA,2.4,180,4:00:00 PM,330.00,54450,8,2015
Flight6121,41851,ORD-SFO,1.3,161,5:00:00 PM,412.50,68063,7,2014
Flight6122,41783,ORD-EWR,1.6,174,9:00:00 PM,225.00,37125,5,2014
Flight6123,42214,ORD-SFO,2.5,18,4:00:00 PM,412.50,76313,7,2015
Flight6124,42055,ORD-LGA,1,136,7:00:00 PM,275.00,50875,2,2015
Flight6125,42261,ORD-SFO,2.8,57,12:00:00 PM,375.00,61875,9,2015
Flight6126,41841,ORD-IAH,2.2,184,8:00:00 PM,220.00,36300,7,2014
Flight6127,42184,ORD-ATL,8.5,2,7:00:00 AM,220.00,40700,6,2015
Flight6128,42277,ORD-MCO,2.3,1,7:00:00 AM,250.00,46250,9,2015
Flight6129,42247,ORD-DFW,2.3,47,4:30:00 PM,220.00,36300,8,2015
Flight6130,42365,ORD-SEA,4,66,5:00:00 PM,490.00,88690,12,2015
Flight6131,42182,ORD-LAS,2.9,128,4:00:00 PM,302.50,55963,6,2015
Flight6132,42245,ORD-PHX,2.3,124,8:30:00 PM,275.00,50875,8,2015
Flight6133,42228,ORD-SFO,1.1,206,7:00:00 AM,412.50,68063,8,2015
Flight6134,41980,ORD-PHX,2.1,45,6:00:00 PM,250.00,41250,12,2014
Flight6135,41938,ORD-ATL,10.5,19,8:00:00 PM,200.00,37000,10,2014
Flight6136,41789,ORD-EWR,0.3,176,3:30:00 PM,225.00,37125,5,2014
Flight6137,42322,ORD-PHX,1.6,96,3:00:00 PM,250.00,46250,11,2015
Flight6138,42292,ORD-DFW,2.3,117,7:00:00 AM,200.00,37000,10,2015
Flight6139,41933,ORD-MSP,2.5,131,9:00:00 PM,115.00,21275,10,2014
Flight6140,42223,ORD-ATL,7.3,141,9:00:00 AM,220.00,40700,8,2015
Flight6141,42299,ORD-MIA,2.3,206,7:00:00 PM,300.00,49500,10,2015
Flight6142,42057,ORD-EWR,2.3,97,6:00:00 PM,225.00,41625,2,2015
Flight6143,41823,ORD-BOS,1.9,48,10:00:00 AM,330.00,54450,7,2014
Flight6144,41745,ORD-DEN,1.7,165,7:30:00 PM,300.00,49500,4,2014
Flight6145,42170,ORD-DEN,1.7,92,6:00:00 PM,330.00,61050,6,2015
Flight6146,42192,ORD-PHL,1.6,72,2:00:00 PM,302.50,54753,7,2015
Flight6147,42001,ORD-LAX,8.2,75,7:00:00 PM,490.00,88690,12,2014
Flight6148,42059,ORD-DEN,1.6,181,6:00:00 PM,300.00,49500,2,2015
Flight6149,42153,ORD-SEA,1.8,100,8:30:00 AM,350.00,64750,5,2015
Flight6150,41947,ORD-DFW,1.6,12,7:00:00 AM,200.00,37000,11,2014
Flight6151,41835,ORD-DEN,2,49,6:00:00 PM,330.00,54450,7,2014
Flight6152,41977,ORD-DEN,1.2,91,5:00:00 PM,300.00,55500,12,2014
Flight6153,42062,ORD-SFO,2.2,155,3:00:00 PM,375.00,61875,2,2015
Flight6154,41798,ORD-EWR,1.3,159,6:00:00 PM,247.50,40838,6,2014
Flight6155,41909,ORD-LAX,4,65,7:00:00 PM,350.00,63350,9,2014
Flight6156,42341,ORD-SLC,3.8,157,3:00:00 PM,290.00,47850,12,2015
Flight6157,42051,ORD-LAS,2.4,100,7:00:00 PM,275.00,50875,2,2015
Flight6158,41803,ORD-PHL,3.1,116,1:30:00 PM,302.50,55963,6,2014
Flight6159,41927,ORD-SFO,2,186,9:00:00 AM,375.00,61875,10,2014
Flight6160,41916,ORD-PHX,1,170,4:00:00 PM,250.00,41250,10,2014
Flight6161,42030,ORD-MSP,2.4,97,7:00:00 PM,115.00,21275,1,2015
Flight6162,42346,ORD-LAX,3.9,209,6:00:00 PM,350.00,57750,12,2015
Flight6163,41830,ORD-SFO,2.9,184,5:00:00 PM,412.50,68063,7,2014
Flight6164,42169,ORD-JFK,1.8,164,9:30:00 AM,275.00,45375,6,2015
Flight6165,41653,ORD-SEA,1.9,108,8:00:00 PM,350.00,64750,1,2014
Flight6166,41858,ORD-IAH,2.1,140,1:00:00 PM,220.00,40700,8,2014
Flight6167,42203,ORD-LAS,1.6,131,1:00:00 PM,302.50,55963,7,2015
Flight6168,41654,ORD-FLL,0.8,81,6:30:00 PM,300.00,54300,1,2014
Flight6169,42239,ORD-SFO,1.8,46,4:00:00 PM,412.50,68063,8,2015
Flight6170,41856,ORD-PHL,0.6,99,5:30:00 PM,302.50,55963,8,2014
Flight6171,41845,ORD-PHL,0.9,166,6:00:00 PM,302.50,49913,7,2014
Flight6172,41999,ORD-DEN,4.7,156,5:00:00 PM,420.00,69300,12,2014
Flight6173,42093,ORD-MSP,1.3,88,8:00:00 AM,115.00,20815,3,2015
Flight6174,41672,ORD-LAS,0.2,18,7:00:00 PM,275.00,50875,2,2014
Flight6175,42278,ORD-CLT,1.9,62,5:00:00 PM,125.00,20625,10,2015
Flight6176,41932,ORD-LAX,4.9,61,6:30:00 PM,350.00,57750,10,2014
Flight6177,41874,ORD-MCO,2,182,8:00:00 PM,275.00,45375,8,2014
Flight6178,42094,ORD-ATL,10.8,202,8:00:00 AM,200.00,33000,3,2015
Flight6179,42141,ORD-IAD,2.4,173,5:00:00 PM,300.00,49500,5,2015
Flight6180,41995,ORD-ATL,11,192,6:30:00 PM,280.00,46200,12,2014
Flight6181,41832,ORD-JFK,1.2,178,9:00:00 AM,275.00,45375,7,2014
Flight6182,42128,ORD-BOS,1.9,180,11:00:00 AM,300.00,49500,5,2015
Flight6183,41976,ORD-JFK,2.2,29,7:00:00 AM,250.00,46250,12,2014
Flight6184,41960,ORD-DFW,1.6,75,7:00:00 AM,200.00,36200,11,2014
Flight6185,42350,ORD-JFK,1.8,169,11:00:00 AM,250.00,41250,12,2015
Flight6186,42302,ORD-LAS,2.2,130,7:30:00 PM,275.00,50875,10,2015
Flight6187,42359,ORD-ATL,14.7,90,7:00:00 AM,280.00,50680,12,2015
Flight6188,42275,ORD-PHX,2.7,172,4:00:00 PM,250.00,41250,9,2015
Flight6189,41814,ORD-CLT,1,7,8:30:00 PM,137.50,25438,6,2014
Flight6190,42153,ORD-PHL,1.2,180,6:30:00 PM,275.00,45375,5,2015
Flight6191,42336,ORD-LGA,6.6,119,7:00:00 AM,412.50,76313,11,2015
Flight6192,42087,ORD-DFW,1.2,94,8:30:00 PM,200.00,37000,3,2015
Flight6193,41644,ORD-CLT,2.3,126,8:00:00 AM,125.00,23125,1,2014
Flight6194,42025,ORD-DEN,2.9,72,12:30:00 PM,300.00,54300,1,2015
Flight6195,41753,ORD-ATL,10.2,189,10:00:00 AM,200.00,33000,4,2014
Flight6196,41942,ORD-JFK,2.7,24,7:00:00 PM,250.00,46250,10,2014
Flight6197,41736,ORD-DEN,1.9,171,10:00:00 AM,300.00,49500,4,2014
Flight6198,41713,ORD-PHL,2.1,152,7:00:00 PM,275.00,45375,3,2014
Flight6199,41666,ORD-LGA,1.9,131,3:30:00 PM,275.00,50875,1,2014
Flight6200,41873,ORD-DEN,1.2,92,8:00:00 PM,330.00,61050,8,2014
Flight6201,41828,ORD-IAH,0.8,80,7:00:00 PM,220.00,39820,7,2014
Flight6202,42119,ORD-SFO,2,209,6:30:00 PM,375.00,61875,4,2015
Flight6203,41894,ORD-MCO,2.9,13,12:30:00 PM,250.00,46250,9,2014
Flight6204,42244,ORD-LAS,2.1,154,7:00:00 AM,302.50,49913,8,2015
Flight6205,42104,ORD-IAH,1.7,71,10:00:00 AM,200.00,36200,4,2015
Flight6206,42358,ORD-JFK,0.7,32,5:30:00 PM,250.00,46250,12,2015
Flight6207,42329,ORD-CLT,2.3,188,7:00:00 AM,125.00,20625,11,2015
Flight6208,41967,ORD-PHX,5.7,208,7:00:00 PM,375.00,61875,11,2014
Flight6209,42241,ORD-FLL,1.5,145,1:00:00 PM,330.00,61050,8,2015
Flight6210,42177,ORD-LAX,3.2,56,7:00:00 AM,385.00,63525,6,2015
Flight6211,42040,ORD-ATL,12.4,18,2:00:00 PM,200.00,37000,2,2015
Flight6212,41702,ORD-MSP,0.9,81,7:00:00 AM,115.00,20815,3,2014
Flight6213,41982,ORD-MIA,2,135,6:00:00 PM,300.00,55500,12,2014
Flight6214,42199,ORD-IAH,2,165,8:00:00 PM,220.00,36300,7,2015
Flight6215,41767,ORD-DFW,2.5,3,9:30:00 PM,200.00,37000,5,2014
Flight6216,41728,ORD-MIA,1.4,70,4:30:00 PM,300.00,54300,3,2014
Flight6217,41653,ORD-MIA,1.2,51,5:00:00 PM,300.00,49500,1,2014
Flight6218,41971,ORD-SFO,5.7,149,9:30:00 PM,562.50,104063,11,2014
Flight6219,41711,ORD-DEN,1.6,88,8:30:00 AM,300.00,54300,3,2014
Flight6220,41940,ORD-IAD,1.2,63,9:00:00 AM,300.00,54300,10,2014
Flight6221,41860,ORD-BWI,2.5,196,8:00:00 AM,264.00,43560,8,2014
Flight6222,42336,ORD-MIA,4.4,85,8:00:00 PM,450.00,81450,11,2015
Flight6223,42175,ORD-PHL,2.3,47,11:30:00 AM,302.50,49913,6,2015
Flight6224,42183,ORD-LAX,4.6,17,5:30:00 PM,385.00,71225,6,2015
Flight6225,42239,ORD-LAS,2.4,208,5:30:00 PM,302.50,49913,8,2015
Flight6226,41835,ORD-LGA,0.7,157,7:00:00 AM,302.50,49913,7,2014
Flight6227,42109,ORD-PHX,2.7,140,4:00:00 PM,250.00,46250,4,2015
Flight6228,42189,ORD-MIA,2,113,7:00:00 AM,330.00,61050,7,2015
Flight6229,42209,ORD-DEN,1.6,108,5:00:00 PM,330.00,61050,7,2015
Flight6230,42113,ORD-MCO,1.6,48,1:00:00 PM,250.00,41250,4,2015
Flight6231,42366,ORD-DEN,2.6,102,8:00:00 AM,300.00,55500,12,2015
Flight6232,42183,ORD-JFK,1.7,136,5:30:00 PM,275.00,50875,6,2015
Flight6233,41838,ORD-MIA,1.3,92,9:30:00 PM,330.00,61050,7,2014
Flight6234,42365,ORD-ATL,13.8,179,7:30:00 PM,280.00,46200,12,2015
Flight6235,42105,ORD-PHL,0.8,72,8:00:00 PM,275.00,49775,4,2015
Flight6236,42308,ORD-CLT,2.6,87,6:00:00 PM,125.00,22625,10,2015
Flight6237,42334,ORD-SFO,7.5,65,7:30:00 PM,562.50,101813,11,2015
Flight6238,42359,ORD-DEN,5.1,128,8:30:00 PM,420.00,77700,12,2015
Flight6239,42084,ORD-ATL,11.7,129,5:00:00 PM,200.00,37000,3,2015
Flight6240,42305,ORD-MCO,2.1,108,5:00:00 PM,250.00,46250,10,2015
Flight6241,42365,ORD-EWR,4.5,53,12:00:00 PM,315.00,51975,12,2015
